 * Serving Flask app 'predict_health'
 * Debug mode: off
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://172.31.10.30:5000
Press CTRL+C to quit
44.220.185.181 - - [09/Nov/2024 13:18:48] "GET / HTTP/1.1" 200 -
205.210.31.130 - - [09/Nov/2024 20:46:45] "GET / HTTP/1.1" 200 -
147.185.132.60 - - [10/Nov/2024 06:48:00] "GET / HTTP/1.1" 200 -
154.212.141.154 - - [10/Nov/2024 13:26:48] "GET / HTTP/1.1" 200 -
52.53.157.189 - - [10/Nov/2024 17:42:01] "GET / HTTP/1.1" 200 -
15.164.5.220 - - [11/Nov/2024 02:36:24] "POST /predict HTTP/1.1" 200 -
15.164.5.220 - - [11/Nov/2024 02:36:26] "POST /predict HTTP/1.1" 200 -
15.164.5.220 - - [11/Nov/2024 02:36:38] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 02:36:49] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 04:50:36] code 400, message Bad HTTP/0.9 request type ('\x16\x03\x01\x06')
119.196.46.141 - - [11/Nov/2024 04:50:36] "\x16\x03\x01\x06 \x01\x00\x06\x9c\x03\x0336Ì\x8eBæw" 400 -
119.196.46.141 - - [11/Nov/2024 04:50:36] code 400, message Bad request version ('òh18DF\x15\x89\x07ÑøÂQ\x19"\x80ño®5Wz\x96²\x9c\x04>\x8aJ:fÄo\\É\x1a\x9bX\x14\x96Q')
119.196.46.141 - - [11/Nov/2024 04:50:36] "\x16\x03\x01\x06 \x01\x00\x06\x9c\x03\x03+= WP\x8b¡ù\x99lg\x1e4«\x98×G:SSQ½\x8fð\x16\x0d|"Z~4\x1a \x95M\x0dO;ê+NT}q;ÒYÿ®ö3ÿìlNþæ\x95ÍÐ~\x1a«\x04:\x00 JJ\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x063ªª\x00\x00\x00\x10\x00\x0e\x00\x0c\x02h2\x08http/1.1\x00\x05\x00\x05\x01\x00\x00\x00\x00\x00\x17\x00\x00\x00#\x00\x00\x00+\x00\x07\x06úú\x03\x04\x03\x03\x003\x04ï\x04í**\x00\x01\x00c\x99\x04À_\x8e,Ûv\x7fò»\x88øl¯Äº\x11ÒÁ\x94ô3GS¡\x8dá\x93\x9e~bç¶U÷9¸GY\x13Hf\x0fe5´.ÅÆÔµ\x07{¹DJ\x1cEmc\x1fù7Lo\x84\x8cûêy\x056\x9a}A»Æ§~\x94'\x95QØ\x1e·\x0b0Ù\x00 \x892 òh18DF\x15\x89\x07ÑøÂQ\x19"\x80ño®5Wz\x96²\x9c\x04>\x8aJ:fÄo\\É\x1a\x9bX\x14\x96Q" 400 -
119.196.46.141 - - [11/Nov/2024 04:50:36] "GET /predict HTTP/1.1" 405 -
119.196.46.141 - - [11/Nov/2024 04:50:36] "GET /favicon.ico HTTP/1.1" 404 -
119.196.46.141 - - [11/Nov/2024 04:50:37] "GET /predict HTTP/1.1" 405 -
119.196.46.141 - - [11/Nov/2024 04:50:37] code 400, message Bad request version ('²KCµ\x00')
119.196.46.141 - - [11/Nov/2024 04:50:37] "\x16\x03\x01\x06 \x01\x00\x06\x9c\x03\x03¹÷,2±L\x97y U@Ò¡\x17dô_Å\x8c]\x0fÛ\x84¦_\x84%T\x0f\x14%\x18 1ÞÙ\x89\x07ÞÍ\x94Þ¬9¨àÂ\x8cÙ\x80»\x9d¥\x1bÙÌ\x99¬O©¯\x1dÞ*7\x00 ÊÊ\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x063ZZ\x00\x00ÿ\x01\x00\x01\x00\x00\x0b\x00\x02\x01\x00\x003\x04ï\x04í\x8a\x8a\x00\x01\x00c\x99\x04À\x98ôé\x90\x8añæ\x01¥fS\x8cR6þ\x9c\x99f\x90qu+U\x09¦\x19z+&¾\x95b]\x11\x02\x18\x18\x05\x1d\x8b\x1e¦\x9ci÷FÅiÄ\x85Ç\x9c\x17\x90\x94¡T\x89-6¬*Á\x01yÄøo\x8b\x8af\x0c²KCµ\x00" 400 -
119.196.46.141 - - [11/Nov/2024 04:50:37] code 400, message Bad request version ('ZZ\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x063')
119.196.46.141 - - [11/Nov/2024 04:50:37] "\x16\x03\x01\x06 \x01\x00\x06\x9c\x03\x03D:\x1e¢éñvX\x98´\x0b,Ú\x95zq\x0e\x9b´0ØÊÇê\x1a»\x99ûÔøD/ %£\x8f­m¬Â×Ã$ýü\x9f¹ÇSLrâÆ\x92#çP\x11=çÜACjå\x00 ZZ\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x063" 400 -
119.196.46.141 - - [11/Nov/2024 04:50:46] "GET /predict HTTP/1.1" 405 -
119.196.46.141 - - [11/Nov/2024 06:09:54] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 06:38:31] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 06:38:31] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 06:38:31] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 06:38:31] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 06:39:56] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 06:39:56] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 06:39:56] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 06:39:56] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 06:41:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:19] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:20] "POST /predict HTTP/1.1" 200 -
